Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57356.raw
A5Z2X5	YP010_YEAST	YPR010C-A	UPF0495 protein YPR010C-A	1	1	312518
A6NCE7;Q9GZQ8	MLP3B_HUMAN;MP3B2_HUMAN	MAP1LC3B;MAP1LC3B2	Microtubule-associated proteins 1A/1B light chain 3 beta 2	1	0	1.40831e+06
A6NDG6	PGP_HUMAN	PGP	Glycerol-3-phosphate phosphatase	8	8	794005
A6NDU8	CE051_HUMAN	C5orf51	UPF0600 protein C5orf51	5	5	396515
A6NED2	RCCD1_HUMAN	RCCD1	RCC1 domain-containing protein 1	1	1	435142
A6NHL2	TBAL3_HUMAN	TUBAL3	Tubulin alpha chain-like 3	1	1	2.41113e+06
A6NHR9	SMHD1_HUMAN	SMCHD1	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	34	34	1.42525e+06
A6NIH7	U119B_HUMAN	UNC119B	Protein unc-119 homolog B	4	3	473877
A6NIV6	LRIQ4_HUMAN	LRRIQ4	Leucine-rich repeat and IQ domain-containing protein 4	2	2	169031
A6NJ78	MET15_HUMAN	METTL15	12S rRNA N4-methylcytidine (m4C) methyltransferase	1	1	83624.5
A6NKF1	SAC31_HUMAN	SAC3D1	SAC3 domain-containing protein 1	2	2	153002
A7ZPS4;A8A2X1;B1IWI1;B1LNC8;B2TXQ4;B5Z015;B6I548;B7LCL6;B7M7I1;B7MYB7;B7NQL6;P0A6L2;P0A6L3;P63943;P63944;Q0T239;Q31Y13;Q32D87;Q3YZ74	DAPA_ECO24;DAPA_ECO55;DAPA_ECO57;DAPA_ECO5E;DAPA_ECO7I;DAPA_ECO81;DAPA_ECO8A;DAPA_ECOHS;DAPA_ECOL6;DAPA_ECOLC;DAPA_ECOLI;DAPA_ECOSE;DAPA_ECOSM;DAPA_SHIB3;DAPA_SHIBS;DAPA_SHIDS;DAPA_SHIF8;DAPA_SHIFL;DAPA_SHISS	dapA	4-hydroxy-tetrahydrodipicolinate synthase	3	3	7575.88
A8CG34	P121C_HUMAN	POM121C	Nuclear envelope pore membrane protein POM 121C	1	1	4359.87
A8MQ03	CRTP1_HUMAN	CYSRT1	Cysteine-rich tail protein 1	1	1	4243.66
A8MWD9;P62308	RUXGL_HUMAN;RUXG_HUMAN	SNRPG;SNRPGP15	Putative small nuclear ribonucleoprotein G-like protein 15	1	0	3.43277e+06
A8MXV4	NUD19_HUMAN	NUDT19	Nucleoside diphosphate-linked moiety X motif 19	3	3	276525
A8MYZ0	MIY4B_HUMAN	MINDY4B	Inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B	1	1	4091
A9UHW6	MI4GD_HUMAN	MIF4GD	MIF4G domain-containing protein	1	1	2980.73
B0I1T2	MYO1G_HUMAN	MYO1G	Unconventional myosin-Ig	31	29	3.90316e+06
B1JDB7;C1DD55;Q47HS9;Q5P838	DAPA_AROAE;DAPA_DECAR;DAPA_LARHH;DAPA_PSEPW	dapA	4-hydroxy-tetrahydrodipicolinate synthase	1	1	125269
B7ZAQ6;P0CG08	GPHRA_HUMAN;GPHRB_HUMAN	GPR89A;GPR89B	Golgi pH regulator A	3	0	3.07888e+06
C4AMC7;Q6VEQ5	WASH2_HUMAN;WASH3_HUMAN	WASH2P;WASH3P	Putative WAS protein family homolog 3	5	0	1.23473e+06
C9J069	AJM1_HUMAN	AJM1	Apical junction component 1 homolog	1	1	1.62418e+06
C9J7I0	UMAD1_HUMAN	UMAD1	UBAP1-MVB12-associated (UMA)-domain containing protein 1	1	1	1538.8
D6VTK4	STE2_YEAST	STE2	Pheromone alpha factor receptor	1	1	1851.57
E9PAV3;Q13765	NACAM_HUMAN;NACA_HUMAN	NACA	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	4	3	7.52598e+06
E9PRG8	CK098_HUMAN	C11orf98	Uncharacterized protein C11orf98	3	3	5.35396e+06
G2XKQ0;P63165	SUMO1_HUMAN;SUMO5_HUMAN	SUMO1;SUMO1P1	Small ubiquitin-related modifier 5	2	0	2.3005e+06
L0R6Q1	S35U4_HUMAN	SLC35A4	SLC35A4 upstream open reading frame protein	4	4	631144
L0R819	ASURF_HUMAN	ASDURF	ASNSD1 upstream open reading frame protein	2	2	229239
L0R8F8	MIDUO_HUMAN	MIEF1	MIEF1 upstream open reading frame protein	1	1	453075
O00115	DNS2A_HUMAN	DNASE2	Deoxyribonuclease-2-alpha	4	4	834298
O00116	ADAS_HUMAN	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal	17	17	1.14929e+06
O00124	UBXN8_HUMAN	UBXN8	UBX domain-containing protein 8	1	1	3177.73
O00139	KIF2A_HUMAN	KIF2A	Kinesin-like protein KIF2A	13	12	1.38702e+06
O00141	SGK1_HUMAN	SGK1	Serine/threonine-protein kinase Sgk1	3	3	11794.7
O00148	DX39A_HUMAN	DDX39A	ATP-dependent RNA helicase DDX39A	5	5	1.89208e+06
O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1	7	7	332025
O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase	10	10	1.65647e+06
O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic	25	24	7.36762e+06
O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23	5	5	1.10666e+07
O00165	HAX1_HUMAN	HAX1	HCLS1-associated protein X-1	6	6	483489
O00170	AIP_HUMAN	AIP	AH receptor-interacting protein	11	11	1.01139e+06
O00178	GTPB1_HUMAN	GTPBP1	GTP-binding protein 1	12	12	869628
O00186	STXB3_HUMAN	STXBP3	Syntaxin-binding protein 3	16	16	1.29503e+07
O00189	AP4M1_HUMAN	AP4M1	AP-4 complex subunit mu-1	3	3	489199
O00193	SMAP_HUMAN	SMAP	Small acidic protein	3	3	596835
O00194	RB27B_HUMAN	RAB27B	Ras-related protein Rab-27B	2	2	8167.3
O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1	16	13	761071
O00212	RHOD_HUMAN	RHOD	Rho-related GTP-binding protein RhoD	1	1	1.45134e+06
O00217	NDUS8_HUMAN	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	5	5	888628
O00220	TR10A_HUMAN	TNFRSF10A	Tumor necrosis factor receptor superfamily member 10A	1	1	2766.08
O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11	19	18	5.59546e+06
O00232	PSD12_HUMAN	PSMD12	26S proteasome non-ATPase regulatory subunit 12	16	16	2.62081e+06
O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9	9	9	3.12786e+06
O00244	ATOX1_HUMAN	ATOX1	Copper transport protein ATOX1	4	4	1.21498e+06
O00255	MEN1_HUMAN	MEN1	Menin	6	6	178494
O00257	CBX4_HUMAN	CBX4	E3 SUMO-protein ligase CBX4	5	5	850831
O00258	GET1_HUMAN	GET1	Guided entry of tail-anchored proteins factor 1	2	2	2.18685e+06
O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1	7	6	1.11686e+07
O00267	SPT5H_HUMAN	SUPT5H	Transcription elongation factor SPT5	24	24	1.41887e+06
O00268	TAF4_HUMAN	TAF4	Transcription initiation factor TFIID subunit 4	5	5	641665
O00273	DFFA_HUMAN	DFFA	DNA fragmentation factor subunit alpha	9	9	728688
O00287	RFXAP_HUMAN	RFXAP	Regulatory factor X-associated protein	1	1	3268.51
O00291	HIP1_HUMAN	HIP1	Huntingtin-interacting protein 1	5	5	1.21697e+06
O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1	11	11	9.49494e+06
O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F	11	11	4.58081e+06
O00308	WWP2_HUMAN	WWP2	NEDD4-like E3 ubiquitin-protein ligase WWP2	2	1	149029
O00330	ODPX_HUMAN	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	9	9	1.33103e+06
O00391	QSOX1_HUMAN	QSOX1	Sulfhydryl oxidase 1	2	2	232509
O00399	DCTN6_HUMAN	DCTN6	Dynactin subunit 6	2	2	323331
O00400	ACATN_HUMAN	SLC33A1	Acetyl-coenzyme A transporter 1	7	7	265639
O00401	WASL_HUMAN	WASL	Neural Wiskott-Aldrich syndrome protein	6	6	864212
O00410	IPO5_HUMAN	IPO5	Importin-5	30	29	2.77307e+06
O00411	RPOM_HUMAN	POLRMT	DNA-directed RNA polymerase, mitochondrial	6	6	820327
O00418	EF2K_HUMAN	EEF2K	Eukaryotic elongation factor 2 kinase	4	4	339119
O00422	SAP18_HUMAN	SAP18	Histone deacetylase complex subunit SAP18	3	3	1.52087e+06
O00423	EMAL1_HUMAN	EML1	Echinoderm microtubule-associated protein-like 1	2	2	2027.31
O00425	IF2B3_HUMAN	IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3	15	14	1.64143e+06
O00429	DNM1L_HUMAN	DNM1L	Dynamin-1-like protein	22	22	1.38325e+06
O00442	RTCA_HUMAN	RTCA	RNA 3'-terminal phosphate cyclase	5	5	3.43813e+06
O00443	P3C2A_HUMAN	PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	7	7	204395
O00458	IFRD1_HUMAN	IFRD1	Interferon-related developmental regulator 1	6	6	5.49514e+06
O00459	P85B_HUMAN	PIK3R2	Phosphatidylinositol 3-kinase regulatory subunit beta	3	3	477599
O00461	GOLI4_HUMAN	GOLIM4	Golgi integral membrane protein 4	11	11	1.16659e+06
O00468	AGRIN_HUMAN	AGRN	Agrin	14	14	5.37501e+06
O00469	PLOD2_HUMAN	PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	6	6	235691
O00470	MEIS1_HUMAN	MEIS1	Homeobox protein Meis1	1	1	2255.1
O00471	EXOC5_HUMAN	EXOC5	Exocyst complex component 5	10	10	371000
O00479	HMGN4_HUMAN	HMGN4	High mobility group nucleosome-binding domain-containing protein 4	1	1	182294
O00483	NDUA4_HUMAN	NDUFA4	Cytochrome c oxidase subunit NDUFA4	3	3	4.03701e+06
O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14	4	4	2.4393e+07
O00488	ZN593_HUMAN	ZNF593	Zinc finger protein 593	3	3	260766
O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1	9	8	2.08724e+06
O00505	IMA4_HUMAN	KPNA3	Importin subunit alpha-4	3	3	441593
O00522	KRIT1_HUMAN	KRIT1	Krev interaction trapped protein 1	1	1	1924.8
O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A	17	17	1.26814e+07
O00541	PESC_HUMAN	PES1	Pescadillo homolog	17	17	1.57229e+06
O00560	SDCB1_HUMAN	SDCBP	Syntenin-1	3	3	594047
O00562	PITM1_HUMAN	PITPNM1	Membrane-associated phosphatidylinositol transfer protein 1	6	6	402387
O00566	MPP10_HUMAN	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	6	6	647430
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	19	19	2.23347e+07
O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X	24	9	6.24615e+06
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	4	4	303993
O00592	PODXL_HUMAN	PODXL	Podocalyxin	6	6	3.89479e+06
O00622	CCN1_HUMAN	CCN1	CCN family member 1	1	1	5903.31
O00625	PIR_HUMAN	PIR	Pirin	5	5	1.47736e+06
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	7	3	1.74693e+06
O00635	TRI38_HUMAN	TRIM38	E3 ubiquitin-protein ligase TRIM38	1	1	1496.23
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	1	0	341801
O00716	E2F3_HUMAN	E2F3	Transcription factor E2F3	1	1	2706.18
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	6	6	1.32713e+06
O00748	EST2_HUMAN	CES2	Cocaine esterase	1	1	5099.89
O00750	P3C2B_HUMAN	PIK3C2B	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	2	2	4231.94
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	3	3	2.30239e+06
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	5	5	635807
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	9	9	1.86114e+06
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	5	5	3.35524e+06
O13297	CET1_YEAST	CET1	mRNA-capping enzyme subunit beta	13	13	3.10482e+07
O13329	FOB1_YEAST	FOB1	DNA replication fork-blocking protein FOB1	3	3	111556
O13516	RS9A_YEAST	RPS9A	Small ribosomal subunit protein uS4A	11	1	7.45156e+07
O13525	COQ4_YEAST	COQ4	Ubiquinone biosynthesis protein COQ4, mitochondrial	3	3	383404
O13539	THP2_YEAST	THP2	THO complex subunit THP2	5	5	6.52572e+06
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	2	2	1.46842e+06
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	5	5	3.66103e+06
O13585	YP089_YEAST	YPR089W	Dilute domain-containing protein YPR089W	10	10	2.76082e+06
O14455	RL36B_YEAST	RPL36B	Large ribosomal subunit protein eL36B	4	1	8.09025e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	7	7	1.73184e+07
O14468	YO304_YEAST	YOR304C-A	Uncharacterized protein YOR304C-A	1	1	2420.69
O14493;O15551;O95484;P56747	CLD3_HUMAN;CLD4_HUMAN;CLD6_HUMAN;CLD9_HUMAN	CLDN3;CLDN4;CLDN6;CLDN9	Claudin-4	1	0	384935
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	8	8	220477
O14503	BHE40_HUMAN	BHLHE40	Class E basic helix-loop-helix protein 40	1	1	2059.16
O14519	CDKA1_HUMAN	CDK2AP1	Cyclin-dependent kinase 2-associated protein 1	1	0	302894
O14523	C2C2L_HUMAN	C2CD2L	Phospholipid transfer protein C2CD2L	1	1	2719.69
O14524	NEMP1_HUMAN	NEMP1	Nuclear envelope integral membrane protein 1	4	4	1.11161e+06
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	7	7	273559
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	3	3	266065
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	5	5	3.64984e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	2	2	2.08514e+06
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	6	6	1.91388e+06
O14578	CTRO_HUMAN	CIT	Citron Rho-interacting kinase	4	4	1.40763e+06
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	10	10	1.75776e+06
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	19	19	2.24345e+06
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	5	5	239431
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	10	10	1.4241e+06
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	3	2	135875
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	8	6	2.65858e+06
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	5	5	743991
O14653	GOSR2_HUMAN	GOSR2	Golgi SNAP receptor complex member 2	2	2	1.00383e+06
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	9	9	1.09353e+07
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	5	5	575516
O14662	STX16_HUMAN	STX16	Syntaxin-16	5	5	3.95245e+06
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	10	10	461041
O14681	EI24_HUMAN	EI24	Etoposide-induced protein 2.4 homolog	3	3	264697
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	3	3	2.95834e+06
O14686	KMT2D_HUMAN	KMT2D	Histone-lysine N-methyltransferase 2D	4	4	158382
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	2	2	141196
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	5	5	1.28227e+06
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	1	1	660947
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	5	5	2.37796e+06
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	2	2	2.70015e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	5	5	3.38542e+06
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	12	12	2.93389e+06
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	11	11	1.11893e+07
O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	1	1	1366.42
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	5	5	82839.7
O14772	FPGT_HUMAN	FPGT	Fucose-1-phosphate guanylyltransferase	1	1	655902
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	7	7	3.2859e+06
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	23	22	4.43556e+06
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	4	4	207375
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	7	7	2.02583e+06
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	8	8	2.19237e+07
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	9	5	9.50865e+06
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	6	6	1.56183e+06
O14874	BCKD_HUMAN	BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	3	3	926255
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	4	4	89190.2
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	3	3	879908
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	3	3	1.26199e+06
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	2	2	332438
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	9	8	2.5588e+06
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	9	9	7.52491e+06
O14925;Q5SRD1	TI23B_HUMAN;TIM23_HUMAN	TIMM23;TIMM23B	Mitochondrial import inner membrane translocase subunit Tim23	3	0	327667
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	7	7	1.05005e+06
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	7	7	585189
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	3	3	1.91553e+06
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	7	0	3.69879e+06
O14957	QCR10_HUMAN	UQCR11	Cytochrome b-c1 complex subunit 10	1	1	25736.5
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	8	8	524527
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	6	5	1.08047e+06
O14967	CLGN_HUMAN	CLGN	Calmegin	1	1	2240.38
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	1	1	129723
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	18	18	1.59143e+06
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	20	20	2.71255e+06
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	10	10	3.31677e+06
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	5	5	6.9842e+06
O14980	XPO1_HUMAN	XPO1	Exportin-1	30	30	9.21172e+06
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	12	12	8.07587e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	5	5	104969
O15014	ZN609_HUMAN	ZNF609	Zinc finger protein 609	4	4	247922
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	25	25	7.32517e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	38	38	1.31212e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	18	17	9.06741e+06
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	17	17	3.23998e+06
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	2	2	5055.23
O15061	SYNEM_HUMAN	SYNM	Synemin	4	4	2.78539e+06
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	25	25	1.52176e+06
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	5	4	1.79631e+06
O15085	ARHGB_HUMAN	ARHGEF11	Rho guanine nucleotide exchange factor 11	1	1	887.116
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	2	2	8254.29
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	7	7	3.18193e+06
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	1	1	8245.32
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	11	11	5.00215e+06
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	1	1	2280.88
O15120	PLCB_HUMAN	AGPAT2	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	3	3	668504
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	2	2	166227
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	6	6	1.94444e+06
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	2	2	1.33988e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	10	9	1.80088e+06
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	10	10	4.87959e+06
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	5	5	2.05815e+06
O15155	BET1_HUMAN	BET1	BET1 homolog	1	1	77127.4
O15156	ZBT7B_HUMAN	ZBTB7B	Zinc finger and BTB domain-containing protein 7B	1	1	97102.1
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	8	8	3.57655e+06
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	3	3	754000
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	10	10	1.53124e+06
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	6	6	1.55918e+06
O15182	CETN3_HUMAN	CETN3	Centrin-3	1	1	4381.75
O15211	RGL2_HUMAN	RGL2	Ral guanine nucleotide dissociation stimulator-like 2	1	1	2456.85
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	4	4	1.4126e+06
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	10	10	2.85874e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	15	15	2.38789e+06
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	8	8	1.25882e+06
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	13	13	2.59568e+06
