Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57390.raw
A7ZPS4;A8A2X1;B1IWI1;B1LNC8;B2TXQ4;B5Z015;B6I548;B7LCL6;B7M7I1;B7MYB7;B7NQL6;P0A6L2;P0A6L3;P63943;P63944;Q0T239;Q31Y13;Q32D87;Q3YZ74	DAPA_ECO24;DAPA_ECO55;DAPA_ECO57;DAPA_ECO5E;DAPA_ECO7I;DAPA_ECO81;DAPA_ECO8A;DAPA_ECOHS;DAPA_ECOL6;DAPA_ECOLC;DAPA_ECOLI;DAPA_ECOSE;DAPA_ECOSM;DAPA_SHIB3;DAPA_SHIBS;DAPA_SHIDS;DAPA_SHIF8;DAPA_SHIFL;DAPA_SHISS	dapA	4-hydroxy-tetrahydrodipicolinate synthase	6	6	382039
A8CG34	P121C_HUMAN	POM121C	Nuclear envelope pore membrane protein POM 121C	1	1	16203.8
A8MQ03	CRTP1_HUMAN	CYSRT1	Cysteine-rich tail protein 1	1	1	5818.14
A8MUK1;C9J2P7;C9JLJ4;C9JPN9;C9JVI0;D6R901;D6R9N7;D6RA61;D6RBQ6;D6RCP7;D6RJB6;Q0WX57	U17L5_HUMAN;U17LB_HUMAN;U17LD_HUMAN;U17LF_HUMAN;U17LH_HUMAN;U17LI_HUMAN;U17LJ_HUMAN;U17LK_HUMAN;U17LL_HUMAN;U17LM_HUMAN;U17LO_HUMAN;UL17C_HUMAN	USP17L11;USP17L12;USP17L13;USP17L15;USP17L17;USP17L18;USP17L19;USP17L20;USP17L21;USP17L22;USP17L24;USP17L5	Ubiquitin carboxyl-terminal hydrolase 17-like protein 5	1	0	1432.98
A8MWD9;P62308	RUXGL_HUMAN;RUXG_HUMAN	SNRPG;SNRPGP15	Putative small nuclear ribonucleoprotein G-like protein 15	1	0	4.9553e+06
A8MXV4	NUD19_HUMAN	NUDT19	Nucleoside diphosphate-linked moiety X motif 19	2	2	109183
A8MZA4;H0YM25;Q8N7Z2;Q8N9W4	GG6L1_HUMAN;GG6L2_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN	GOLGA6L1;GOLGA6L2;GOLGA6L22;GOLGA6L6	Golgin subfamily A member 6-like protein 6	1	0	2.37413e+07
B0I1T2	MYO1G_HUMAN	MYO1G	Unconventional myosin-Ig	24	23	4.50187e+06
B7ZAQ6;P0CG08	GPHRA_HUMAN;GPHRB_HUMAN	GPR89A;GPR89B	Golgi pH regulator A	2	0	213786
C9J7I0	UMAD1_HUMAN	UMAD1	UBAP1-MVB12-associated (UMA)-domain containing protein 1	1	1	1252.39
E9PAV3	NACAM_HUMAN	NACA	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	5	4	1.20856e+07
E9PRG8	CK098_HUMAN	C11orf98	Uncharacterized protein C11orf98	3	3	6.0398e+06
G1SPK4;P05388;P14869;P19945;Q29214;Q95140	RLA0_BOVIN;RLA0_HUMAN;RLA0_MOUSE;RLA0_PIG;RLA0_RABIT;RLA0_RAT	RPLP0;Rplp0	Large ribosomal subunit protein uL10	7	0	4.73322e+07
L0R6Q1	S35U4_HUMAN	SLC35A4	SLC35A4 upstream open reading frame protein	4	4	1.65283e+06
L0R819	ASURF_HUMAN	ASDURF	ASNSD1 upstream open reading frame protein	3	3	2.53296e+06
O00115	DNS2A_HUMAN	DNASE2	Deoxyribonuclease-2-alpha	4	4	1.59066e+06
O00116	ADAS_HUMAN	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal	12	12	1.53625e+06
O00139	KIF2A_HUMAN	KIF2A	Kinesin-like protein KIF2A	11	10	648200
O00141	SGK1_HUMAN	SGK1	Serine/threonine-protein kinase Sgk1	2	2	10637.7
O00148	DX39A_HUMAN	DDX39A	ATP-dependent RNA helicase DDX39A	13	5	2.04887e+07
O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1	8	8	810236
O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase	8	8	2.67064e+06
O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic	24	24	1.19852e+07
O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23	5	5	300773
O00165	HAX1_HUMAN	HAX1	HCLS1-associated protein X-1	7	7	304746
O00170	AIP_HUMAN	AIP	AH receptor-interacting protein	11	11	1.6024e+06
O00178	GTPB1_HUMAN	GTPBP1	GTP-binding protein 1	7	7	399023
O00186	STXB3_HUMAN	STXBP3	Syntaxin-binding protein 3	14	14	7.98198e+06
O00189	AP4M1_HUMAN	AP4M1	AP-4 complex subunit mu-1	2	2	12155.3
O00193	SMAP_HUMAN	SMAP	Small acidic protein	3	3	640451
O00194	RB27B_HUMAN	RAB27B	Ras-related protein Rab-27B	3	3	2.56889e+06
O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1	13	11	1.74266e+06
O00214	LEG8_HUMAN	LGALS8	Galectin-8	1	1	7461.39
O00217	NDUS8_HUMAN	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	4	4	1.90077e+06
O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11	18	17	2.25808e+07
O00232	PSD12_HUMAN	PSMD12	26S proteasome non-ATPase regulatory subunit 12	12	12	7.85754e+06
O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9	9	9	5.39348e+06
O00244	ATOX1_HUMAN	ATOX1	Copper transport protein ATOX1	4	4	5.28527e+06
O00255	MEN1_HUMAN	MEN1	Menin	3	3	85990.8
O00257	CBX4_HUMAN	CBX4	E3 SUMO-protein ligase CBX4	2	2	34636.7
O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1	6	6	7.86348e+06
O00267	SPT5H_HUMAN	SUPT5H	Transcription elongation factor SPT5	24	24	1.86938e+06
O00268	TAF4_HUMAN	TAF4	Transcription initiation factor TFIID subunit 4	3	3	51190.8
O00273	DFFA_HUMAN	DFFA	DNA fragmentation factor subunit alpha	11	11	1.87918e+06
O00287	RFXAP_HUMAN	RFXAP	Regulatory factor X-associated protein	3	3	16602.4
O00291	HIP1_HUMAN	HIP1	Huntingtin-interacting protein 1	4	4	194026
O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1	9	9	2.17978e+07
O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F	11	11	9.00704e+06
O00330	ODPX_HUMAN	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	10	10	991696
O00391	QSOX1_HUMAN	QSOX1	Sulfhydryl oxidase 1	2	2	181739
O00399	DCTN6_HUMAN	DCTN6	Dynactin subunit 6	1	1	131931
O00400	ACATN_HUMAN	SLC33A1	Acetyl-coenzyme A transporter 1	5	5	231131
O00401	WASL_HUMAN	WASL	Neural Wiskott-Aldrich syndrome protein	3	3	816950
O00410	IPO5_HUMAN	IPO5	Importin-5	24	23	6.61093e+06
O00411	RPOM_HUMAN	POLRMT	DNA-directed RNA polymerase, mitochondrial	5	5	1.54437e+06
O00418	EF2K_HUMAN	EEF2K	Eukaryotic elongation factor 2 kinase	2	2	24971.2
O00422	SAP18_HUMAN	SAP18	Histone deacetylase complex subunit SAP18	3	3	2.41479e+06
O00423	EMAL1_HUMAN	EML1	Echinoderm microtubule-associated protein-like 1	1	1	4215.16
O00425	IF2B3_HUMAN	IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3	16	14	2.8609e+06
O00429	DNM1L_HUMAN	DNM1L	Dynamin-1-like protein	20	20	2.01426e+06
O00442	RTCA_HUMAN	RTCA	RNA 3'-terminal phosphate cyclase	4	4	2.09938e+06
O00443	P3C2A_HUMAN	PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	4	4	15620.1
O00458	IFRD1_HUMAN	IFRD1	Interferon-related developmental regulator 1	4	4	292276
O00459	P85B_HUMAN	PIK3R2	Phosphatidylinositol 3-kinase regulatory subunit beta	1	1	7800.32
O00461	GOLI4_HUMAN	GOLIM4	Golgi integral membrane protein 4	9	9	487113
O00468	AGRIN_HUMAN	AGRN	Agrin	14	14	708249
O00469	PLOD2_HUMAN	PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	3	3	27406.8
O00471	EXOC5_HUMAN	EXOC5	Exocyst complex component 5	8	8	2.16486e+06
O00483	NDUA4_HUMAN	NDUFA4	Cytochrome c oxidase subunit NDUFA4	3	3	7.18773e+06
O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14	2	2	631082
O00488	ZN593_HUMAN	ZNF593	Zinc finger protein 593	3	3	665826
O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1	9	8	1.7925e+06
O00505	IMA4_HUMAN	KPNA3	Importin subunit alpha-4	2	2	729471
O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A	13	13	1.1836e+07
O00541	PESC_HUMAN	PES1	Pescadillo homolog	17	17	3.27346e+06
O00560	SDCB1_HUMAN	SDCBP	Syntenin-1	3	3	545184
O00562	PITM1_HUMAN	PITPNM1	Membrane-associated phosphatidylinositol transfer protein 1	3	3	105428
O00566	MPP10_HUMAN	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	4	4	639320
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	15	15	1.42446e+07
O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X	18	7	1.37112e+07
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	3	3	117967
O00592	PODXL_HUMAN	PODXL	Podocalyxin	5	5	8.66911e+06
O00622	CCN1_HUMAN	CCN1	CCN family member 1	1	1	11796.5
O00623	PEX12_HUMAN	PEX12	Peroxisome assembly protein 12	2	2	380022
O00625	PIR_HUMAN	PIR	Pirin	6	6	2.46071e+06
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	7	3	6.4754e+06
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	2	1	208163
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	5	5	2.06287e+06
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	2	2	2.62611e+06
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	3	3	596935
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	7	7	2.56518e+06
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	5	5	4.76329e+06
O13297	CET1_YEAST	CET1	mRNA-capping enzyme subunit beta	6	6	113774
O13516	RS9A_YEAST	RPS9A	Small ribosomal subunit protein uS4A	9	1	7.38969e+07
O13539	THP2_YEAST	THP2	THO complex subunit THP2	3	3	2.30081e+07
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	1	1	463314
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	5	5	2.48879e+06
O13585	YP089_YEAST	YPR089W	Dilute domain-containing protein YPR089W	8	8	1.01717e+06
O14455	RL36B_YEAST	RPL36B	Large ribosomal subunit protein eL36B	4	1	9.20861e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	7	7	1.75597e+07
O14493	CLD4_HUMAN	CLDN4	Claudin-4	2	1	157440
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	7	7	63763.9
O14524	NEMP1_HUMAN	NEMP1	Nuclear envelope integral membrane protein 1	1	1	66834.5
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	5	5	609400
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	3	3	282010
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	5	5	5.362e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	1	1	329677
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	4	4	2.39147e+06
O14569	C56D2_HUMAN	CYB561D2	Cytochrome b561 domain-containing protein 2	1	1	408431
O14578	CTRO_HUMAN	CIT	Citron Rho-interacting kinase	4	4	149039
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	9	9	8.65933e+07
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	17	17	3.60522e+06
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	3	3	682573
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	6	6	637106
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	4	2	343110
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	6	4	458070
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	5	5	279657
O14653	GOSR2_HUMAN	GOSR2	Golgi SNAP receptor complex member 2	1	1	208971
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	5	5	4.34992e+06
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	5	5	1.29375e+06
O14662	STX16_HUMAN	STX16	Syntaxin-16	2	2	188724
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	9	9	1.26611e+06
O14678	ABCD4_HUMAN	ABCD4	Lysosomal cobalamin transporter ABCD4	1	1	3620.43
O14681	EI24_HUMAN	EI24	Etoposide-induced protein 2.4 homolog	2	2	96560.2
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	3	3	6.54512e+06
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	2	2	503985
O14730	RIOK3_HUMAN	RIOK3	Serine/threonine-protein kinase RIO3	2	2	41742
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	2	2	1.22187e+06
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	1	1	7193.11
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	4	4	276295
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	2	2	1.587e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	5	5	4.10529e+06
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	11	11	4.06998e+06
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	10	10	1.69214e+06
O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	1	1	27970.4
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	5	5	106244
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	5	5	5.06145e+06
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	19	18	4.45172e+06
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	2	2	159266
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	5	5	3.16543e+06
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	11	11	1.08254e+06
O14817	TSN4_HUMAN	TSPAN4	Tetraspanin-4	1	1	918909
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	9	5	1.81804e+07
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	6	6	2.09546e+06
O14832	PAHX_HUMAN	PHYH	Phytanoyl-CoA dioxygenase, peroxisomal	1	1	58720.8
O14841	OPLA_HUMAN	OPLAH	5-oxoprolinase	2	2	123163
O14867	BACH1_HUMAN	BACH1	Transcription regulator protein BACH1	1	1	3982.55
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	3	3	922822
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	2	2	493176
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	2	2	87920.3
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	1	1	98697.8
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	10	9	837794
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	5	5	54653.5
O14925;Q5SRD1	TI23B_HUMAN;TIM23_HUMAN	TIMM23;TIMM23B	Mitochondrial import inner membrane translocase subunit Tim23	3	0	986620
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	6	6	1.02539e+06
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	10	10	3.18666e+06
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	3	3	3.45722e+06
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	6	0	7.04979e+06
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	7	7	525438
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	4	3	100761
O14967	CLGN_HUMAN	CLGN	Calmegin	3	3	77346.9
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	2	2	2416.22
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	18	18	1.86956e+06
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	18	18	6.55718e+06
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	7	7	565303
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	8	6	1.32389e+07
O14980	XPO1_HUMAN	XPO1	Exportin-1	24	24	6.67848e+06
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	13	13	1.19606e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	5	4	124524
O15014	ZN609_HUMAN	ZNF609	Zinc finger protein 609	6	6	91731.6
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	18	18	6.46278e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	30	30	1.47216e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	15	15	1.29093e+06
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	13	13	1.53532e+06
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	4	4	314495
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	23	23	3.03681e+06
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	6	5	1.09463e+06
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	1	1	8213.28
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	3	3	297862
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	1	1	61366.8
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	10	10	9.36583e+06
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	1	1	3124.63
O15120	PLCB_HUMAN	AGPAT2	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	5	5	337242
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	5	5	586494
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	3	3	1.2007e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	8	8	3.29096e+06
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	12	12	7.17836e+06
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	5	5	3.6599e+06
O15156	ZBT7B_HUMAN	ZBTB7B	Zinc finger and BTB domain-containing protein 7B	1	1	96785.1
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	7	7	2.27056e+06
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	3	3	836106
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	11	11	1.86744e+06
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	7	6	7.73105e+06
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	5	5	4.90689e+06
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	8	8	730422
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	16	16	638720
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	6	6	222236
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	11	11	115841
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	9	9	79671.1
O15234	CASC3_HUMAN	CASC3	Protein CASC3	3	3	45979.1
O15235	RT12_HUMAN	MRPS12	28S ribosomal protein S12, mitochondrial	2	2	147383
O15258	RER1_HUMAN	RER1	Protein RER1	4	4	601406
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	3	3	6.92772e+06
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	6	6	9.57713e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	6	6	546299
