Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57369.raw
A2A3N6	PIPSL_HUMAN	PIPSL	Putative PIP5K1A and PSMD4-like protein	4	1	3.26884e+06
A2RRP1	NBAS_HUMAN	NBAS	Neuroblastoma-amplified sequence	6	6	158901
A2RU67	F234B_HUMAN	FAM234B	Protein FAM234B	1	1	7462.96
A2RUS2	DEND3_HUMAN	DENND3	DENN domain-containing protein 3	2	2	13086.6
A3KMH1	VWA8_HUMAN	VWA8	von Willebrand factor A domain-containing protein 8	25	25	4.54492e+06
A3KN83	SBNO1_HUMAN	SBNO1	Protein strawberry notch homolog 1	4	3	40255.5
A4D1E9	GTPBA_HUMAN	GTPBP10	GTP-binding protein 10	5	5	247515
A4D1P6	WDR91_HUMAN	WDR91	WD repeat-containing protein 91	3	3	4815.77
A5A6H5;P25705;Q5R546	ATPA_HUMAN;ATPA_PANTR;ATPA_PONAB	ATP5F1A	ATP synthase subunit alpha, mitochondrial	14	1	6.91832e+07
A5D8V6	VP37C_HUMAN	VPS37C	Vacuolar protein sorting-associated protein 37C	2	2	61178.9
A5PLN9	TPC13_HUMAN	TRAPPC13	Trafficking protein particle complex subunit 13	1	1	7807.87
A5YKK6	CNOT1_HUMAN	CNOT1	CCR4-NOT transcription complex subunit 1	40	40	2.2485e+06
A5Z2X5	YP010_YEAST	YPR010C-A	UPF0495 protein YPR010C-A	1	1	16630
A6NCE7;Q9GZQ8	MLP3B_HUMAN;MP3B2_HUMAN	MAP1LC3B;MAP1LC3B2	Microtubule-associated proteins 1A/1B light chain 3 beta 2	2	0	593897
A6NDG6	PGP_HUMAN	PGP	Glycerol-3-phosphate phosphatase	9	9	3.6699e+06
A6NDU8	CE051_HUMAN	C5orf51	UPF0600 protein C5orf51	2	2	98245.4
A6NED2	RCCD1_HUMAN	RCCD1	RCC1 domain-containing protein 1	2	2	11269.3
A6NEE1	PLHD1_HUMAN	PLEKHD1	Pleckstrin homology domain-containing family D member 1	1	1	4226.23
A6NHL2	TBAL3_HUMAN	TUBAL3	Tubulin alpha chain-like 3	1	1	1.70505e+06
A6NHR9	SMHD1_HUMAN	SMCHD1	Structural maintenance of chromosomes flexible hinge domain-containing protein 1	33	33	2.52387e+06
A6NIH7	U119B_HUMAN	UNC119B	Protein unc-119 homolog B	4	3	1.20651e+06
A6NJ78	MET15_HUMAN	METTL15	12S rRNA N4-methylcytidine (m4C) methyltransferase	3	3	48903.6
A6NKF1	SAC31_HUMAN	SAC3D1	SAC3 domain-containing protein 1	5	5	478838
A7ZPS4;A8A2X1;B1IWI1;B1LNC8;B2TXQ4;B5Z015;B6I548;B7LCL6;B7M7I1;B7MYB7;B7NQL6;P0A6L2;P0A6L3;P63943;P63944;Q0T239;Q31Y13;Q32D87;Q3YZ74	DAPA_ECO24;DAPA_ECO55;DAPA_ECO57;DAPA_ECO5E;DAPA_ECO7I;DAPA_ECO81;DAPA_ECO8A;DAPA_ECOHS;DAPA_ECOL6;DAPA_ECOLC;DAPA_ECOLI;DAPA_ECOSE;DAPA_ECOSM;DAPA_SHIB3;DAPA_SHIBS;DAPA_SHIDS;DAPA_SHIF8;DAPA_SHIFL;DAPA_SHISS	dapA	4-hydroxy-tetrahydrodipicolinate synthase	7	7	324627
A8CG34	P121C_HUMAN	POM121C	Nuclear envelope pore membrane protein POM 121C	1	1	5181.74
A8GNF1;Q4ULR2	DAPA_RICAH;DAPA_RICFE	dapA	4-hydroxy-tetrahydrodipicolinate synthase	1	1	987.586
A8MQ03	CRTP1_HUMAN	CYSRT1	Cysteine-rich tail protein 1	1	1	6054.79
A8MWD9;P62308	RUXGL_HUMAN;RUXG_HUMAN	SNRPG;SNRPGP15	Putative small nuclear ribonucleoprotein G-like protein 15	3	0	6.51935e+06
A8MXV4	NUD19_HUMAN	NUDT19	Nucleoside diphosphate-linked moiety X motif 19	3	3	574824
A9UHW6	MI4GD_HUMAN	MIF4GD	MIF4G domain-containing protein	1	1	6350.02
B0I1T2	MYO1G_HUMAN	MYO1G	Unconventional myosin-Ig	27	25	2.17922e+06
B7ZAQ6;P0CG08	GPHRA_HUMAN;GPHRB_HUMAN	GPR89A;GPR89B	Golgi pH regulator A	3	0	278389
B7ZW38;O60812;P0DMR1	HNRC1_HUMAN;HNRC3_HUMAN;HNRC4_HUMAN	HNRNPCL1;HNRNPCL3;HNRNPCL4	Heterogeneous nuclear ribonucleoprotein C-like 3	1	0	380982
C4AMC7;Q6VEQ5	WASH2_HUMAN;WASH3_HUMAN	WASH2P;WASH3P	Putative WAS protein family homolog 3	1	0	115825
C9J7I0	UMAD1_HUMAN	UMAD1	UBAP1-MVB12-associated (UMA)-domain containing protein 1	2	2	2070.92
C9JI98	TM238_HUMAN	TMEM238	Transmembrane protein 238	2	2	407499
D6VTK4	STE2_YEAST	STE2	Pheromone alpha factor receptor	1	1	3501.9
E9PAV3;Q13765	NACAM_HUMAN;NACA_HUMAN	NACA	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	5	4	6.80863e+06
E9PRG8	CK098_HUMAN	C11orf98	Uncharacterized protein C11orf98	3	3	2.93195e+06
G1SPK4;P05388;P14869;P19945;Q29214;Q95140	RLA0_BOVIN;RLA0_HUMAN;RLA0_MOUSE;RLA0_PIG;RLA0_RABIT;RLA0_RAT	RPLP0;Rplp0	Large ribosomal subunit protein uL10	9	0	2.5962e+07
L0R6Q1	S35U4_HUMAN	SLC35A4	SLC35A4 upstream open reading frame protein	4	4	978401
L0R819	ASURF_HUMAN	ASDURF	ASNSD1 upstream open reading frame protein	3	3	997453
L0R8F8	MIDUO_HUMAN	MIEF1	MIEF1 upstream open reading frame protein	1	1	87766.9
O00115	DNS2A_HUMAN	DNASE2	Deoxyribonuclease-2-alpha	6	6	1.47082e+06
O00116	ADAS_HUMAN	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal	15	15	944728
O00124	UBXN8_HUMAN	UBXN8	UBX domain-containing protein 8	2	2	49879.1
O00139	KIF2A_HUMAN	KIF2A	Kinesin-like protein KIF2A	12	11	689329
O00141	SGK1_HUMAN	SGK1	Serine/threonine-protein kinase Sgk1	2	2	58141.1
O00142	KITM_HUMAN	TK2	Thymidine kinase 2, mitochondrial	1	1	5679.66
O00148	DX39A_HUMAN	DDX39A	ATP-dependent RNA helicase DDX39A	13	5	9.54163e+06
O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1	9	9	1.78411e+06
O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase	11	9	2.11942e+06
O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic	23	22	1.19024e+07
O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23	3	3	359104
O00165	HAX1_HUMAN	HAX1	HCLS1-associated protein X-1	7	7	602134
O00170	AIP_HUMAN	AIP	AH receptor-interacting protein	12	12	1.07979e+06
O00178	GTPB1_HUMAN	GTPBP1	GTP-binding protein 1	9	9	526210
O00186	STXB3_HUMAN	STXBP3	Syntaxin-binding protein 3	13	13	3.97392e+06
O00189	AP4M1_HUMAN	AP4M1	AP-4 complex subunit mu-1	4	4	45766.8
O00193	SMAP_HUMAN	SMAP	Small acidic protein	3	3	3.50062e+07
O00194	RB27B_HUMAN	RAB27B	Ras-related protein Rab-27B	1	1	2.73511e+06
O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1	17	13	823594
O00204	ST2B1_HUMAN	SULT2B1	Sulfotransferase 2B1	1	1	13546.4
O00217	NDUS8_HUMAN	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	6	6	946780
O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11	19	18	1.18333e+08
O00232	PSD12_HUMAN	PSMD12	26S proteasome non-ATPase regulatory subunit 12	14	14	3.06808e+06
O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9	9	9	2.35863e+06
O00244	ATOX1_HUMAN	ATOX1	Copper transport protein ATOX1	4	4	2.98558e+06
O00255	MEN1_HUMAN	MEN1	Menin	6	6	226623
O00257	CBX4_HUMAN	CBX4	E3 SUMO-protein ligase CBX4	6	6	104190
O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1	7	6	4.48036e+06
O00267	SPT5H_HUMAN	SUPT5H	Transcription elongation factor SPT5	25	25	1.02484e+06
O00268	TAF4_HUMAN	TAF4	Transcription initiation factor TFIID subunit 4	6	5	107276
O00273	DFFA_HUMAN	DFFA	DNA fragmentation factor subunit alpha	11	11	1.04461e+06
O00287	RFXAP_HUMAN	RFXAP	Regulatory factor X-associated protein	3	3	57449.4
O00291	HIP1_HUMAN	HIP1	Huntingtin-interacting protein 1	6	6	141473
O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1	9	9	1.12255e+07
O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F	11	11	5.51294e+06
O00311	CDC7_HUMAN	CDC7	Cell division cycle 7-related protein kinase	1	1	2698.8
O00330	ODPX_HUMAN	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	10	10	999481
O00391	QSOX1_HUMAN	QSOX1	Sulfhydryl oxidase 1	3	3	179283
O00399	DCTN6_HUMAN	DCTN6	Dynactin subunit 6	2	2	403945
O00400	ACATN_HUMAN	SLC33A1	Acetyl-coenzyme A transporter 1	4	4	322747
O00401	WASL_HUMAN	WASL	Neural Wiskott-Aldrich syndrome protein	6	6	857923
O00410	IPO5_HUMAN	IPO5	Importin-5	28	26	2.5603e+06
O00411	RPOM_HUMAN	POLRMT	DNA-directed RNA polymerase, mitochondrial	8	8	820984
O00418	EF2K_HUMAN	EEF2K	Eukaryotic elongation factor 2 kinase	3	3	151719
O00422	SAP18_HUMAN	SAP18	Histone deacetylase complex subunit SAP18	7	7	2.38795e+06
O00423	EMAL1_HUMAN	EML1	Echinoderm microtubule-associated protein-like 1	3	3	64214.4
O00425	IF2B3_HUMAN	IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3	16	14	1.60269e+06
O00429	DNM1L_HUMAN	DNM1L	Dynamin-1-like protein	25	25	885429
O00442	RTCA_HUMAN	RTCA	RNA 3'-terminal phosphate cyclase	4	4	1.83449e+06
O00443	P3C2A_HUMAN	PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	10	10	219275
O00458	IFRD1_HUMAN	IFRD1	Interferon-related developmental regulator 1	5	5	1.72759e+06
O00459	P85B_HUMAN	PIK3R2	Phosphatidylinositol 3-kinase regulatory subunit beta	4	3	8201.94
O00461	GOLI4_HUMAN	GOLIM4	Golgi integral membrane protein 4	11	11	404437
O00468	AGRIN_HUMAN	AGRN	Agrin	16	16	3.75777e+06
O00469	PLOD2_HUMAN	PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	7	7	286716
O00470	MEIS1_HUMAN	MEIS1	Homeobox protein Meis1	2	1	93865.8
O00471	EXOC5_HUMAN	EXOC5	Exocyst complex component 5	12	12	7.2484e+06
O00472	ELL2_HUMAN	ELL2	RNA polymerase II elongation factor ELL2	2	2	5106.56
O00483	NDUA4_HUMAN	NDUFA4	Cytochrome c oxidase subunit NDUFA4	3	3	3.94442e+06
O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14	6	6	1.6368e+07
O00488	ZN593_HUMAN	ZNF593	Zinc finger protein 593	3	3	558418
O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1	9	8	1.34233e+06
O00505	IMA4_HUMAN	KPNA3	Importin subunit alpha-4	2	2	351732
O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A	16	16	6.39719e+06
O00541	PESC_HUMAN	PES1	Pescadillo homolog	18	18	2.02457e+06
O00560	SDCB1_HUMAN	SDCBP	Syntenin-1	3	3	315071
O00562	PITM1_HUMAN	PITPNM1	Membrane-associated phosphatidylinositol transfer protein 1	6	6	104304
O00566	MPP10_HUMAN	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	5	5	561702
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	18	18	1.15984e+07
O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X	25	9	5.74564e+06
O00584	RNT2_HUMAN	RNASET2	Ribonuclease T2	4	4	223654
O00592	PODXL_HUMAN	PODXL	Podocalyxin	8	8	4.39218e+06
O00622	CCN1_HUMAN	CCN1	CCN family member 1	1	1	39461.4
O00625	PIR_HUMAN	PIR	Pirin	7	7	1.63326e+06
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	7	3	2.24992e+06
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	2	1	64229.1
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	6	6	2.00892e+06
O00750	P3C2B_HUMAN	PIK3C2B	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta	3	3	4348.09
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	2	2	1.6202e+06
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	5	5	943650
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	8	8	9.15429e+06
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	5	5	1.6843e+06
O13297	CET1_YEAST	CET1	mRNA-capping enzyme subunit beta	11	11	1.69437e+06
O13329	FOB1_YEAST	FOB1	DNA replication fork-blocking protein FOB1	1	1	1974.49
O13516	RS9A_YEAST	RPS9A	Small ribosomal subunit protein uS4A	11	1	3.99806e+07
O13525	COQ4_YEAST	COQ4	Ubiquinone biosynthesis protein COQ4, mitochondrial	1	1	3481.42
O13539	THP2_YEAST	THP2	THO complex subunit THP2	1	1	69127
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	1	1	714909
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	4	4	1.34014e+06
O13585	YP089_YEAST	YPR089W	Dilute domain-containing protein YPR089W	7	7	414987
O14455	RL36B_YEAST	RPL36B	Large ribosomal subunit protein eL36B	4	1	4.57172e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	8	8	8.84139e+06
O14493;O15551;O95484;P56747	CLD3_HUMAN;CLD4_HUMAN;CLD6_HUMAN;CLD9_HUMAN	CLDN3;CLDN4;CLDN6;CLDN9	Claudin-4	1	0	195444
O14494	PLPP1_HUMAN	PLPP1	Phospholipid phosphatase 1	1	1	1.77044e+06
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	6	6	250759
O14521	DHSD_HUMAN	SDHD	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	1	1	3.48668e+06
O14523	C2C2L_HUMAN	C2CD2L	Phospholipid transfer protein C2CD2L	2	2	3291.12
O14524	NEMP1_HUMAN	NEMP1	Nuclear envelope integral membrane protein 1	2	2	126793
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	6	6	950470
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	7	7	345446
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	6	6	2.38477e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	1	1	561820
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	5	5	1.7026e+06
O14569	C56D2_HUMAN	CYB561D2	Cytochrome b561 domain-containing protein 2	1	1	55904.1
O14578	CTRO_HUMAN	CIT	Citron Rho-interacting kinase	9	9	269712
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	8	8	1.77951e+06
O14613	BORG1_HUMAN	CDC42EP2	Cdc42 effector protein 2	1	1	78903.2
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	20	20	2.24192e+06
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	4	4	683125
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	11	11	820957
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	5	3	162109
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	4	4	1.26994e+06
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	11	8	231412
O14653	GOSR2_HUMAN	GOSR2	Golgi SNAP receptor complex member 2	1	1	281749
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	7	7	4.64182e+06
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	7	7	1.80593e+06
O14662	STX16_HUMAN	STX16	Syntaxin-16	4	4	259405
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	14	14	430796
O14681	EI24_HUMAN	EI24	Etoposide-induced protein 2.4 homolog	2	2	2.72211e+06
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	3	3	2.87758e+06
O14686	KMT2D_HUMAN	KMT2D	Histone-lysine N-methyltransferase 2D	3	3	5848.93
O14713	ITBP1_HUMAN	ITGB1BP1	Integrin beta-1-binding protein 1	1	1	246454
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	2	2	11773.8
O14730	RIOK3_HUMAN	RIOK3	Serine/threonine-protein kinase RIO3	4	4	327000
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	2	2	741497
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	5	5	299466
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	5	5	357902
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	2	2	1.44503e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	6	6	2.78737e+06
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	14	14	2.59877e+06
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	11	11	1.74114e+06
O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	2	2	2901.76
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	2	2	35711.2
O14772	FPGT_HUMAN	FPGT	Fucose-1-phosphate guanylyltransferase	2	2	68361.1
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	5	5	2.51475e+06
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	27	25	1.94953e+06
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	4	4	200234
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	4	4	432924
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	13	13	787425
O14817	TSN4_HUMAN	TSPAN4	Tetraspanin-4	1	1	500337
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	10	6	1.03055e+07
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	7	7	1.84299e+06
O14832	PAHX_HUMAN	PHYH	Phytanoyl-CoA dioxygenase, peroxisomal	2	2	291941
O14867	BACH1_HUMAN	BACH1	Transcription regulator protein BACH1	2	2	14125.9
O14874	BCKD_HUMAN	BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	1	1	4.37138e+06
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	4	4	65634.3
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	3	3	254895
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	2	2	338467
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	2	2	306582
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	10	9	1.0477e+06
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	7	7	412015
O14925	TIM23_HUMAN	TIMM23	Mitochondrial import inner membrane translocase subunit Tim23	2	1	62300.2
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	6	6	907052
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	11	11	2.4691e+06
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	4	4	1.43072e+06
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	2	0	2.91217e+06
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	11	11	627167
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	7	6	657083
O14967	CLGN_HUMAN	CLGN	Calmegin	1	1	3120.18
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	1	1	1748.7
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	21	20	2.03083e+06
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	20	20	3.18492e+06
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	14	14	707199
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	7	6	6.80368e+06
O14980	XPO1_HUMAN	XPO1	Exportin-1	27	27	4.05693e+06
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	13	13	1.32878e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	3	3	5373.38
O15014	ZN609_HUMAN	ZNF609	Zinc finger protein 609	5	5	105784
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	23	23	3.86836e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	37	37	2.68625e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	23	22	1.81975e+06
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	17	17	1.76056e+06
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	4	4	143040
O15061	SYNEM_HUMAN	SYNM	Synemin	3	3	371368
O15066	KIF3B_HUMAN	KIF3B	Kinesin-like protein KIF3B	3	2	200651
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	27	27	1.74166e+06
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	8	8	932200
O15085	ARHGB_HUMAN	ARHGEF11	Rho guanine nucleotide exchange factor 11	2	2	1.23273e+07
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	2	2	59464.8
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	3	3	1.57689e+06
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	2	2	96986.9
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	11	11	5.48628e+06
O15119	TBX3_HUMAN	TBX3	T-box transcription factor TBX3	1	1	2578.41
O15120	PLCB_HUMAN	AGPAT2	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	3	3	390586
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	1	1	3146.17
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	10	10	659002
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	2	2	1.68303e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	11	10	1.92526e+06
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	14	14	4.08087e+06
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	7	7	2.4115e+06
