Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57360.raw
A6NIH7	U119B_HUMAN	UNC119B	Protein unc-119 homolog B	3	2	462607
A6NJ78	MET15_HUMAN	METTL15	12S rRNA N4-methylcytidine (m4C) methyltransferase	3	3	521772
A6NKD2;P0CV98;P0CV99;P0CW00;P0CW01;Q01534	TSPY1_HUMAN;TSPY2_HUMAN;TSPY3_HUMAN;TSPY4_HUMAN;TSPY8_HUMAN;TSPYA_HUMAN	TSPY1;TSPY10;TSPY2;TSPY3;TSPY4;TSPY8	Testis-specific Y-encoded protein 2	1	0	1.91687e+06
A6NKF1	SAC31_HUMAN	SAC3D1	SAC3 domain-containing protein 1	1	1	147595
A7MP70	DAPA_CROS8	dapA	4-hydroxy-tetrahydrodipicolinate synthase	1	1	487695
A7ZPS4;A8A2X1;B1IWI1;B1LNC8;B2TXQ4;B5Z015;B6I548;B7LCL6;B7LKG3;B7M7I1;B7MYB7;B7NQL6;P0A6L2;P0A6L3;P63943;P63944;Q0T239;Q31Y13;Q32D87;Q3YZ74	DAPA_ECO24;DAPA_ECO55;DAPA_ECO57;DAPA_ECO5E;DAPA_ECO7I;DAPA_ECO81;DAPA_ECO8A;DAPA_ECOHS;DAPA_ECOL6;DAPA_ECOLC;DAPA_ECOLI;DAPA_ECOSE;DAPA_ECOSM;DAPA_ESCF3;DAPA_SHIB3;DAPA_SHIBS;DAPA_SHIDS;DAPA_SHIF8;DAPA_SHIFL;DAPA_SHISS	dapA	4-hydroxy-tetrahydrodipicolinate synthase	1	1	12895.6
A8CG34	P121C_HUMAN	POM121C	Nuclear envelope pore membrane protein POM 121C	7	1	508648
A8MQ03	CRTP1_HUMAN	CYSRT1	Cysteine-rich tail protein 1	1	1	7679.63
A8MWD9;P62308	RUXGL_HUMAN;RUXG_HUMAN	SNRPG;SNRPGP15	Putative small nuclear ribonucleoprotein G-like protein 15	3	0	6.56811e+06
A8MXV4	NUD19_HUMAN	NUDT19	Nucleoside diphosphate-linked moiety X motif 19	4	4	395351
A9UHW6	MI4GD_HUMAN	MIF4GD	MIF4G domain-containing protein	1	1	551503
B0I1T2	MYO1G_HUMAN	MYO1G	Unconventional myosin-Ig	28	26	3.68711e+06
B7ZAQ6;P0CG08	GPHRA_HUMAN;GPHRB_HUMAN	GPR89A;GPR89B	Golgi pH regulator A	3	0	2.07799e+06
C9J7I0	UMAD1_HUMAN	UMAD1	UBAP1-MVB12-associated (UMA)-domain containing protein 1	1	1	2269.22
C9JI98	TM238_HUMAN	TMEM238	Transmembrane protein 238	1	1	93103.4
C9JRZ8	AK1BF_HUMAN	AKR1B15	Aldo-keto reductase family 1 member B15	1	0	49860.1
D6VTK4	STE2_YEAST	STE2	Pheromone alpha factor receptor	1	1	1806.77
E0SDG8	CDIA_DICD3	cdiA	Deoxyribonuclease CdiA	1	1	1.13436e+06
E9PAV3	NACAM_HUMAN	NACA	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	4	3	8.83608e+06
E9PRG8	CK098_HUMAN	C11orf98	Uncharacterized protein C11orf98	3	3	7.43169e+06
L0R6Q1	S35U4_HUMAN	SLC35A4	SLC35A4 upstream open reading frame protein	4	4	840042
L0R819	ASURF_HUMAN	ASDURF	ASNSD1 upstream open reading frame protein	2	2	108898
O00115	DNS2A_HUMAN	DNASE2	Deoxyribonuclease-2-alpha	4	4	1.94762e+06
O00116	ADAS_HUMAN	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal	15	15	1.46654e+06
O00139	KIF2A_HUMAN	KIF2A	Kinesin-like protein KIF2A	11	10	608156
O00148	DX39A_HUMAN	DDX39A	ATP-dependent RNA helicase DDX39A	5	5	3.74806e+06
O00151	PDLI1_HUMAN	PDLIM1	PDZ and LIM domain protein 1	7	7	912714
O00154	BACH_HUMAN	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase	11	10	1.51981e+06
O00159	MYO1C_HUMAN	MYO1C	Unconventional myosin-Ic	23	23	1.29355e+06
O00161	SNP23_HUMAN	SNAP23	Synaptosomal-associated protein 23	4	4	1.58107e+06
O00165	HAX1_HUMAN	HAX1	HCLS1-associated protein X-1	7	7	907988
O00170	AIP_HUMAN	AIP	AH receptor-interacting protein	10	10	1.79033e+06
O00178	GTPB1_HUMAN	GTPBP1	GTP-binding protein 1	10	10	926578
O00186	STXB3_HUMAN	STXBP3	Syntaxin-binding protein 3	11	11	6.34651e+06
O00193	SMAP_HUMAN	SMAP	Small acidic protein	4	4	1.14905e+08
O00203	AP3B1_HUMAN	AP3B1	AP-3 complex subunit beta-1	16	14	956154
O00217	NDUS8_HUMAN	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	5	5	1.10059e+06
O00231	PSD11_HUMAN	PSMD11	26S proteasome non-ATPase regulatory subunit 11	20	19	3.3959e+07
O00232	PSD12_HUMAN	PSMD12	26S proteasome non-ATPase regulatory subunit 12	13	13	3.43921e+06
O00233	PSMD9_HUMAN	PSMD9	26S proteasome non-ATPase regulatory subunit 9	8	8	3.50628e+06
O00244	ATOX1_HUMAN	ATOX1	Copper transport protein ATOX1	5	5	1.49168e+06
O00255	MEN1_HUMAN	MEN1	Menin	3	3	73900.5
O00257	CBX4_HUMAN	CBX4	E3 SUMO-protein ligase CBX4	5	5	2.67092e+06
O00264	PGRC1_HUMAN	PGRMC1	Membrane-associated progesterone receptor component 1	6	6	1.31241e+07
O00267	SPT5H_HUMAN	SUPT5H	Transcription elongation factor SPT5	26	26	1.52438e+06
O00268	TAF4_HUMAN	TAF4	Transcription initiation factor TFIID subunit 4	6	5	57407.5
O00273	DFFA_HUMAN	DFFA	DNA fragmentation factor subunit alpha	10	10	992817
O00291	HIP1_HUMAN	HIP1	Huntingtin-interacting protein 1	6	6	960707
O00299	CLIC1_HUMAN	CLIC1	Chloride intracellular channel protein 1	11	11	1.30402e+07
O00303	EIF3F_HUMAN	EIF3F	Eukaryotic translation initiation factor 3 subunit F	11	11	5.39067e+06
O00330	ODPX_HUMAN	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	11	11	1.04247e+06
O00391	QSOX1_HUMAN	QSOX1	Sulfhydryl oxidase 1	1	1	154816
O00399	DCTN6_HUMAN	DCTN6	Dynactin subunit 6	3	3	316762
O00400	ACATN_HUMAN	SLC33A1	Acetyl-coenzyme A transporter 1	6	6	372046
O00401	WASL_HUMAN	WASL	Neural Wiskott-Aldrich syndrome protein	4	4	1.54187e+06
O00410	IPO5_HUMAN	IPO5	Importin-5	33	31	3.55732e+06
O00411	RPOM_HUMAN	POLRMT	DNA-directed RNA polymerase, mitochondrial	5	5	1.83812e+06
O00418	EF2K_HUMAN	EEF2K	Eukaryotic elongation factor 2 kinase	1	1	6114.5
O00422	SAP18_HUMAN	SAP18	Histone deacetylase complex subunit SAP18	6	6	1.95504e+06
O00425	IF2B3_HUMAN	IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3	15	14	2.31188e+06
O00429	DNM1L_HUMAN	DNM1L	Dynamin-1-like protein	22	22	2.49164e+06
O00442	RTCA_HUMAN	RTCA	RNA 3'-terminal phosphate cyclase	5	5	2.68175e+06
O00443	P3C2A_HUMAN	PIK3C2A	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	8	8	84511.6
O00458	IFRD1_HUMAN	IFRD1	Interferon-related developmental regulator 1	6	6	6.65365e+06
O00461	GOLI4_HUMAN	GOLIM4	Golgi integral membrane protein 4	13	13	1.49954e+06
O00468	AGRIN_HUMAN	AGRN	Agrin	12	12	402638
O00469	PLOD2_HUMAN	PLOD2	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	6	6	152617
O00471	EXOC5_HUMAN	EXOC5	Exocyst complex component 5	7	7	299538
O00483	NDUA4_HUMAN	NDUFA4	Cytochrome c oxidase subunit NDUFA4	3	3	3.1125e+06
O00487	PSDE_HUMAN	PSMD14	26S proteasome non-ATPase regulatory subunit 14	7	7	2.41519e+07
O00488	ZN593_HUMAN	ZNF593	Zinc finger protein 593	4	4	1.47521e+06
O00499	BIN1_HUMAN	BIN1	Myc box-dependent-interacting protein 1	8	7	3.33333e+06
O00505	IMA4_HUMAN	KPNA3	Importin subunit alpha-4	3	3	425523
O00522	KRIT1_HUMAN	KRIT1	Krev interaction trapped protein 1	1	1	3453
O00534	VMA5A_HUMAN	VWA5A	von Willebrand factor A domain-containing protein 5A	18	18	1.36836e+07
O00541	PESC_HUMAN	PES1	Pescadillo homolog	15	15	2.09384e+06
O00560	SDCB1_HUMAN	SDCBP	Syntenin-1	4	4	307870
O00562	PITM1_HUMAN	PITPNM1	Membrane-associated phosphatidylinositol transfer protein 1	4	4	155134
O00566	MPP10_HUMAN	MPHOSPH10	U3 small nucleolar ribonucleoprotein protein MPP10	6	6	714212
O00567	NOP56_HUMAN	NOP56	Nucleolar protein 56	19	19	1.53423e+07
O00571	DDX3X_HUMAN	DDX3X	ATP-dependent RNA helicase DDX3X	28	9	7.62135e+06
O00592	PODXL_HUMAN	PODXL	Podocalyxin	8	8	5.89918e+06
O00625	PIR_HUMAN	PIR	Pirin	5	5	2.00948e+06
O00629	IMA3_HUMAN	KPNA4	Importin subunit alpha-3	8	4	1.71523e+06
O00712	NFIB_HUMAN	NFIB	Nuclear factor 1 B-type	2	1	301151
O00743	PPP6_HUMAN	PPP6C	Serine/threonine-protein phosphatase 6 catalytic subunit	6	6	1.41687e+06
O00748	EST2_HUMAN	CES2	Cocaine esterase	1	1	128810
O00754	MA2B1_HUMAN	MAN2B1	Lysosomal alpha-mannosidase	2	2	12061.6
O00762	UBE2C_HUMAN	UBE2C	Ubiquitin-conjugating enzyme E2 C	5	5	762898
O00764	PDXK_HUMAN	PDXK	Pyridoxal kinase	8	8	2.28118e+06
O00767	ACOD_HUMAN	SCD	Acyl-CoA desaturase	5	5	3.65431e+06
O13297	CET1_YEAST	CET1	mRNA-capping enzyme subunit beta	15	15	3.47775e+07
O13329	FOB1_YEAST	FOB1	DNA replication fork-blocking protein FOB1	2	2	2777.4
O13516	RS9A_YEAST	RPS9A	Small ribosomal subunit protein uS4A	11	1	8.70902e+07
O13525	COQ4_YEAST	COQ4	Ubiquinone biosynthesis protein COQ4, mitochondrial	2	2	435057
O13539	THP2_YEAST	THP2	THO complex subunit THP2	3	3	8.30445e+06
O13547	CCW14_YEAST	CCW14	Covalently-linked cell wall protein 14	2	2	1.72741e+06
O13559;P0CX14;P0CX15;P0CX20;P0CX21;P0CX22;P40105;P53819;Q3E7X8	YE077_YEAST;YRF11_YEAST;YRF12_YEAST;YRF13_YEAST;YRF14_YEAST;YRF15_YEAST;YRF16_YEAST;YRF17_YEAST;YRF18_YEAST	YEL077C;YRF1-1;YRF1-2;YRF1-3;YRF1-4;YRF1-5;YRF1-6;YRF1-7;YRF1-8	Y' element ATP-dependent helicase protein 1 copy 4	1	0	3770.8
O13563	RPN13_YEAST	RPN13	26S proteasome regulatory subunit RPN13	5	5	4.37732e+06
O13585	YP089_YEAST	YPR089W	Dilute domain-containing protein YPR089W	12	12	3.16646e+06
O14455	RL36B_YEAST	RPL36B	Large ribosomal subunit protein eL36B	4	1	9.3378e+07
O14467	MBF1_YEAST	MBF1	Multiprotein-bridging factor 1	8	8	2.28635e+07
O14493;O15551;O95484;P56747	CLD3_HUMAN;CLD4_HUMAN;CLD6_HUMAN;CLD9_HUMAN	CLDN3;CLDN4;CLDN6;CLDN9	Claudin-4	1	0	416485
O14497	ARI1A_HUMAN	ARID1A	AT-rich interactive domain-containing protein 1A	8	8	813989
O14519	CDKA1_HUMAN	CDK2AP1	Cyclin-dependent kinase 2-associated protein 1	2	1	191361
O14524	NEMP1_HUMAN	NEMP1	Nuclear envelope integral membrane protein 1	4	4	255435
O14530	TXND9_HUMAN	TXNDC9	Thioredoxin domain-containing protein 9	6	6	1.30187e+07
O14545	TRAD1_HUMAN	TRAFD1	TRAF-type zinc finger domain-containing protein 1	5	5	254804
O14548	COX7R_HUMAN	COX7A2L	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	5	5	1.70673e+06
O14561	ACPM_HUMAN	NDUFAB1	Acyl carrier protein, mitochondrial	2	2	2.29788e+06
O14562	UBFD1_HUMAN	UBFD1	Ubiquitin domain-containing protein UBFD1	7	7	3.00825e+06
O14578	CTRO_HUMAN	CIT	Citron Rho-interacting kinase	4	4	903558
O14579	COPE_HUMAN	COPE	Coatomer subunit epsilon	10	10	7.1878e+07
O14613	BORG1_HUMAN	CDC42EP2	Cdc42 effector protein 2	1	1	93723.3
O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	18	18	2.41137e+06
O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	4	4	911247
O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	10	10	426335
O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	2	1	4393.31
O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	7	4	2.89352e+06
O14647	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	2	2	6901.63
O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	8	8	1.33599e+07
O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	6	6	635606
O14662	STX16_HUMAN	STX16	Syntaxin-16	6	6	550062
O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	9	9	407647
O14678	ABCD4_HUMAN	ABCD4	Lysosomal cobalamin transporter ABCD4	1	1	26483.1
O14681	EI24_HUMAN	EI24	Etoposide-induced protein 2.4 homolog	2	2	258916
O14684	PTGES_HUMAN	PTGES	Prostaglandin E synthase	4	4	4.35166e+06
O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	1	1	102313
O14730	RIOK3_HUMAN	RIOK3	Serine/threonine-protein kinase RIO3	1	1	24183.6
O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	4	4	2.0545e+06
O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	2	2	1.87435e+06
O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	4	4	330399
O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	2	2	3.598e+06
O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	6	6	2.99148e+06
O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	13	13	2.88528e+06
O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	9	9	4.06619e+06
O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	3	3	39202.8
O14772	FPGT_HUMAN	FPGT	Fucose-1-phosphate guanylyltransferase	1	1	2274.71
O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	6	6	3.35109e+06
O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	23	21	1.62895e+07
O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	6	6	392180
O14787	TNPO2_HUMAN	TNPO2	Transportin-2	7	7	1.0028e+06
O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	9	9	2.56582e+06
O14817	TSN4_HUMAN	TSPAN4	Tetraspanin-4	1	1	1.23376e+06
O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	10	6	9.94696e+06
O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	7	7	2.02015e+06
O14874	BCKD_HUMAN	BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	1	1	3.62956e+06
O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	2	2	558473
O14880	MGST3_HUMAN	MGST3	Microsomal glutathione S-transferase 3	3	3	930823
O14893	GEMI2_HUMAN	GEMIN2	Gem-associated protein 2	2	2	153565
O14907	TX1B3_HUMAN	TAX1BP3	Tax1-binding protein 3	2	2	369757
O14908	GIPC1_HUMAN	GIPC1	PDZ domain-containing protein GIPC1	10	9	1.94737e+06
O14920	IKKB_HUMAN	IKBKB	Inhibitor of nuclear factor kappa-B kinase subunit beta	3	3	6.83556e+06
O14925	TIM23_HUMAN	TIMM23	Mitochondrial import inner membrane translocase subunit Tim23	1	0	407696
O14929	HAT1_HUMAN	HAT1	Histone acetyltransferase type B catalytic subunit	7	7	880530
O14936	CSKP_HUMAN	CASK	Peripheral plasma membrane protein CASK	11	11	811131
O14949	QCR8_HUMAN	UQCRQ	Cytochrome b-c1 complex subunit 8	2	2	1.73524e+06
O14950;P19105	ML12A_HUMAN;ML12B_HUMAN	MYL12A;MYL12B	Myosin regulatory light chain 12B	7	0	4.01974e+06
O14957	QCR10_HUMAN	UQCR11	Cytochrome b-c1 complex subunit 10	1	1	25952.3
O14964	HGS_HUMAN	HGS	Hepatocyte growth factor-regulated tyrosine kinase substrate	6	6	376851
O14965	AURKA_HUMAN	AURKA	Aurora kinase A	4	4	342524
O14967	CLGN_HUMAN	CLGN	Calmegin	1	1	1496.04
O14972	VP26C_HUMAN	VPS26C	Vacuolar protein sorting-associated protein 26C	2	2	107273
O14974	MYPT1_HUMAN	PPP1R12A	Protein phosphatase 1 regulatory subunit 12A	19	19	1.86713e+06
O14975	S27A2_HUMAN	SLC27A2	Very long-chain acyl-CoA synthetase	21	21	3.31118e+06
O14976	GAK_HUMAN	GAK	Cyclin-G-associated kinase	9	9	526114
O14979	HNRDL_HUMAN	HNRNPDL	Heterogeneous nuclear ribonucleoprotein D-like	5	5	8.25386e+06
O14980	XPO1_HUMAN	XPO1	Exportin-1	31	31	3.64381e+06
O14981	BTAF1_HUMAN	BTAF1	TATA-binding protein-associated factor 172	11	11	4.92412e+06
O15013	ARHGA_HUMAN	ARHGEF10	Rho guanine nucleotide exchange factor 10	3	3	78323.6
O15014	ZN609_HUMAN	ZNF609	Zinc finger protein 609	2	2	126226
O15020	SPTN2_HUMAN	SPTBN2	Spectrin beta chain, non-erythrocytic 2	19	19	1.10518e+06
O15027	SC16A_HUMAN	SEC16A	Protein transport protein Sec16A	30	30	1.31059e+06
O15031	PLXB2_HUMAN	PLXNB2	Plexin-B2	20	19	1.93235e+06
O15042	SR140_HUMAN	U2SURP	U2 snRNP-associated SURP motif-containing protein	16	16	1.12751e+07
O15047	SET1A_HUMAN	SETD1A	Histone-lysine N-methyltransferase SETD1A	1	1	5934.28
O15061	SYNEM_HUMAN	SYNM	Synemin	2	2	1.89059e+07
O15067	PUR4_HUMAN	PFAS	Phosphoribosylformylglycinamidine synthase	27	27	3.00506e+06
O15084	ANR28_HUMAN	ANKRD28	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A	6	6	1.62229e+06
O15085	ARHGB_HUMAN	ARHGEF11	Rho guanine nucleotide exchange factor 11	3	3	227635
O15091	MRPP3_HUMAN	PRORP	Mitochondrial ribonuclease P catalytic subunit	4	4	711428
O15111	IKKA_HUMAN	CHUK	Inhibitor of nuclear factor kappa-B kinase subunit alpha	5	5	352079
O15116	LSM1_HUMAN	LSM1	U6 snRNA-associated Sm-like protein LSm1	2	2	16488.3
O15118	NPC1_HUMAN	NPC1	NPC intracellular cholesterol transporter 1	9	9	3.87991e+06
O15120	PLCB_HUMAN	AGPAT2	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	3	3	322213
O15121	DEGS1_HUMAN	DEGS1	Sphingolipid delta(4)-desaturase DES1	3	3	12634.7
O15126	SCAM1_HUMAN	SCAMP1	Secretory carrier-associated membrane protein 1	5	5	1.69473e+06
O15127	SCAM2_HUMAN	SCAMP2	Secretory carrier-associated membrane protein 2	1	1	1.55018e+06
O15143	ARC1B_HUMAN	ARPC1B	Actin-related protein 2/3 complex subunit 1B	11	11	2.06593e+06
O15144	ARPC2_HUMAN	ARPC2	Actin-related protein 2/3 complex subunit 2	13	13	8.25398e+06
O15145	ARPC3_HUMAN	ARPC3	Actin-related protein 2/3 complex subunit 3	5	5	2.20394e+06
O15160	RPAC1_HUMAN	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1	6	6	965020
O15162	PLS1_HUMAN	PLSCR1	Phospholipid scramblase 1	4	4	688288
O15164	TIF1A_HUMAN	TRIM24	Transcription intermediary factor 1-alpha	8	7	996546
O15173	PGRC2_HUMAN	PGRMC2	Membrane-associated progesterone receptor component 2	7	6	2.9791e+06
O15212	PFD6_HUMAN	PFDN6	Prefoldin subunit 6	6	6	2.77192e+06
O15213	WDR46_HUMAN	WDR46	WD repeat-containing protein 46	9	9	2.86731e+06
O15226	NKRF_HUMAN	NKRF	NF-kappa-B-repressing factor	16	16	2.59234e+06
O15228	GNPAT_HUMAN	GNPAT	Dihydroxyacetone phosphate acyltransferase	5	5	654065
O15230	LAMA5_HUMAN	LAMA5	Laminin subunit alpha-5	10	10	587734
O15231	ZN185_HUMAN	ZNF185	Zinc finger protein 185	6	6	83473.6
O15234	CASC3_HUMAN	CASC3	Protein CASC3	4	4	20117.1
O15243	OBRG_HUMAN	LEPROT	Leptin receptor gene-related protein	1	1	764.943
O15258	RER1_HUMAN	RER1	Protein RER1	4	4	419648
O15260	SURF4_HUMAN	SURF4	Surfeit locus protein 4	4	4	5.76339e+06
O15269	SPTC1_HUMAN	SPTLC1	Serine palmitoyltransferase 1	6	6	9.10391e+06
O15270	SPTC2_HUMAN	SPTLC2	Serine palmitoyltransferase 2	10	10	603941
O15294	OGT1_HUMAN	OGT	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	25	25	1.13588e+07
O15304	SIVA_HUMAN	SIVA1	Apoptosis regulatory protein Siva	1	1	188941
O15305	PMM2_HUMAN	PMM2	Phosphomannomutase 2	6	6	1.02437e+06
O15321	TM9S1_HUMAN	TM9SF1	Transmembrane 9 superfamily member 1	5	5	570994
O15344	TRI18_HUMAN	MID1	E3 ubiquitin-protein ligase Midline-1	6	6	1.37489e+06
O15347	HMGB3_HUMAN	HMGB3	High mobility group protein B3	4	4	9.22846e+06
O15355	PPM1G_HUMAN	PPM1G	Protein phosphatase 1G	13	13	1.82546e+06
O15357	SHIP2_HUMAN	INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2	21	21	2.83492e+06
O15360	FANCA_HUMAN	FANCA	Fanconi anemia group A protein	1	1	255880
O15371	EIF3D_HUMAN	EIF3D	Eukaryotic translation initiation factor 3 subunit D	16	16	4.12814e+06
O15372	EIF3H_HUMAN	EIF3H	Eukaryotic translation initiation factor 3 subunit H	11	11	3.16754e+06
O15379	HDAC3_HUMAN	HDAC3	Histone deacetylase 3	2	2	80101.7
O15381	NVL_HUMAN	NVL	Nuclear valosin-containing protein-like	12	11	5.20558e+06
O15382	BCAT2_HUMAN	BCAT2	Branched-chain-amino-acid aminotransferase, mitochondrial	11	11	1.3423e+07
O15397	IPO8_HUMAN	IPO8	Importin-8	8	8	2.4476e+06
O15400	STX7_HUMAN	STX7	Syntaxin-7	2	2	601952
O15403	MOT7_HUMAN	SLC16A6	Monocarboxylate transporter 7	3	3	126395
O15427	MOT4_HUMAN	SLC16A3	Monocarboxylate transporter 4	9	9	3.36166e+06
O15431	COPT1_HUMAN	SLC31A1	High affinity copper uptake protein 1	2	2	830845
O15438	MRP3_HUMAN	ABCC3	Canalicular multispecific organic anion transporter 2	10	10	6.23912e+06
O15446	RPA34_HUMAN	POLR1G	DNA-directed RNA polymerase I subunit RPA34	6	6	1.13535e+06
O15460	P4HA2_HUMAN	P4HA2	Prolyl 4-hydroxylase subunit alpha-2	7	7	631809
O15498	YKT6_HUMAN	YKT6	Synaptobrevin homolog YKT6	7	7	596547
O15504	NUP42_HUMAN	NUP42	Nucleoporin NUP42	2	2	981770
O15511	ARPC5_HUMAN	ARPC5	Actin-related protein 2/3 complex subunit 5	6	6	3.36484e+06
O15514	RPB4_HUMAN	POLR2D	DNA-directed RNA polymerase II subunit RPB4	1	1	24024.5
O15525	MAFG_HUMAN	MAFG	Transcription factor MafG	3	2	892002
O15530	PDPK1_HUMAN	PDPK1	3-phosphoinositide-dependent protein kinase 1	3	0	184605
